Version,1
Sampling cycle,1000us
Out count,1
Data count,23821
First index,885114

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
886224,-2.9181,GO
886225,-2.9181,GO
886226,-2.9181,GO
886227,-2.9181,GO
886228,-2.9181,GO
886229,-2.9181,GO
886230,-2.9181,GO
886231,-2.9181,GO
886232,-2.9181,GO
886233,-2.9187,GO
886234,-2.9187,GO
886235,-2.9187,GO
886236,-2.9189,GO
886237,-2.9192,GO
886238,-2.9192,GO
886239,-2.9192,GO
886240,-2.9192,GO
886241,-2.9192,GO
886242,-2.9194,GO
886243,-2.9197,GO
886244,-2.9197,GO
886245,-2.9197,GO
886246,-2.9197,GO
886247,-2.9197,GO
886248,-2.9199,GO
886249,-2.9199,GO
886250,-2.9202,GO
886251,-2.9199,GO
886252,-2.9199,GO
886253,-2.9197,GO
886254,-2.9199,GO
886255,-2.9199,GO
886256,-2.9199,GO
886257,-2.9197,GO
886258,-2.9199,GO
886259,-2.9199,GO
886260,-2.9199,GO
886261,-2.9199,GO
886262,-2.9197,GO
886263,-2.9197,GO
886264,-2.9197,GO
886265,-2.9197,GO
886266,-2.9197,GO
886267,-2.9197,GO
886268,-2.9199,GO
886269,-2.9199,GO
886270,-2.9199,GO
886271,-2.9197,GO
886272,-2.9197,GO
886273,-2.9197,GO
886274,-2.9197,GO
886275,-2.9194,GO
886276,-2.9194,GO
886277,-2.9194,GO
886278,-2.9194,GO
886279,-2.9192,GO
886280,-2.9189,GO
886281,-2.9189,GO
886282,-2.9187,GO
886283,-2.9187,GO
886284,-2.9184,GO
886285,-2.9187,GO
886286,-2.9187,GO
886287,-2.9189,GO
886288,-2.9189,GO
886289,-2.9187,GO
886290,-2.9187,GO
886291,-2.9189,GO
886292,-2.9187,GO
886293,-2.9187,GO
886294,-2.9189,GO
886295,-2.9189,GO
886296,-2.9189,GO
886297,-2.9184,GO
886298,-2.9181,GO
886299,-2.9181,GO
886300,-2.9179,GO
886301,-2.9179,GO
886302,-2.9176,GO
886303,-2.9174,GO
886304,-2.9171,GO
886305,-2.9169,GO
886306,-2.9171,GO
886307,-2.9169,GO
886308,-2.9169,GO
886309,-2.9166,GO
886310,-2.9166,GO
886311,-2.9164,GO
886312,-2.9161,GO
886313,-2.9164,GO
886314,-2.9161,GO
886315,-2.9161,GO
886316,-2.9161,GO
886317,-2.9161,GO
886318,-2.9158,GO
886319,-2.9158,GO
886320,-2.9156,GO
886321,-2.9153,GO
886322,-2.9153,GO
886323,-2.9153,GO
886324,-2.9151,GO
886325,-2.9151,GO
886326,-2.9151,GO
886327,-2.9148,GO
886328,-2.9146,GO
886329,-2.9146,GO
886330,-2.9143,GO
886331,-2.9143,GO
886332,-2.9143,GO
886333,-2.9143,GO
886334,-2.9143,GO
886335,-2.9143,GO
886336,-2.9143,GO
886337,-2.9143,GO
886338,-2.9140,GO
886339,-2.9140,GO
886340,-2.9138,GO
886341,-2.9138,GO
886342,-2.9135,GO
886343,-2.9135,GO
886344,-2.9135,GO
886345,-2.9133,GO
886346,-2.9135,GO
886347,-2.9138,GO
886348,-2.9138,GO
886349,-2.9135,GO
886350,-2.9135,GO
886351,-2.9133,GO
886352,-2.9133,GO
886353,-2.9130,GO
886354,-2.9130,GO
886355,-2.9128,GO
886356,-2.9130,GO
886357,-2.9128,GO
886358,-2.9125,GO
886359,-2.9123,GO
886360,-2.9123,GO
886361,-2.9125,GO
886362,-2.9125,GO
886363,-2.9123,GO
886364,-2.9128,GO
886365,-2.9125,GO
886366,-2.9128,GO
886367,-2.9128,GO
886368,-2.9130,GO
886369,-2.9130,GO
886370,-2.9130,GO
886371,-2.9130,GO
886372,-2.9130,GO
886373,-2.9130,GO
886374,-2.9133,GO
886375,-2.9133,GO
886376,-2.9133,GO
886377,-2.9130,GO
886378,-2.9133,GO
886379,-2.9133,GO
886380,-2.9133,GO
886381,-2.9133,GO
886382,-2.9135,GO
886383,-2.9138,GO
886384,-2.9140,GO
886385,-2.9143,GO
886386,-2.9146,GO
886387,-2.9146,GO
886388,-2.9148,GO
886389,-2.9148,GO
886390,-2.9151,GO
886391,-2.9153,GO
886392,-2.9153,GO
886393,-2.9156,GO
886394,-2.9158,GO
886395,-2.9158,GO
886396,-2.9158,GO
886397,-2.9164,GO
886398,-2.9166,GO
886399,-2.9169,GO
886400,-2.9171,GO
886401,-2.9171,GO
886402,-2.9174,GO
886403,-2.9174,GO
886404,-2.9176,GO
886405,-2.9176,GO
886406,-2.9181,GO
886407,-2.9181,GO
886408,-2.9181,GO
886409,-2.9184,GO
886410,-2.9187,GO
886411,-2.9187,GO
886412,-2.9189,GO
886413,-2.9189,GO
886414,-2.9192,GO
886415,-2.9194,GO
886416,-2.9199,GO
886417,-2.9202,GO
886418,-2.9204,GO
886419,-2.9207,GO
886420,-2.9210,GO
886421,-2.9215,GO
886422,-2.9217,GO
886423,-2.9220,GO
886424,-2.9220,GO
886425,-2.9217,GO
886426,-2.9220,GO
886427,-2.9225,GO
886428,-2.9225,GO
886429,-2.9225,GO
886430,-2.9228,GO
886431,-2.9228,GO
886432,-2.9230,GO
886433,-2.9228,GO
886434,-2.9225,GO
886435,-2.9225,GO
886436,-2.9225,GO
886437,-2.9225,GO
886438,-2.9228,GO
886439,-2.9228,GO
886440,-2.9230,GO
886441,-2.9233,GO
886442,-2.9235,GO
886443,-2.9235,GO
886444,-2.9238,GO
886445,-2.9235,GO
886446,-2.9235,GO
886447,-2.9233,GO
886448,-2.9233,GO
886449,-2.9233,GO
886450,-2.9230,GO
886451,-2.9230,GO
886452,-2.9230,GO
886453,-2.9228,GO
886454,-2.9230,GO
886455,-2.9228,GO
886456,-2.9225,GO
886457,-2.9228,GO
886458,-2.9225,GO
886459,-2.9225,GO
886460,-2.9225,GO
886461,-2.9222,GO
886462,-2.9222,GO
886463,-2.9222,GO
886464,-2.9220,GO
886465,-2.9220,GO
886466,-2.9220,GO
886467,-2.9220,GO
886468,-2.9220,GO
886469,-2.9217,GO
886470,-2.9217,GO
886471,-2.9217,GO
886472,-2.9220,GO
886473,-2.9217,GO
886474,-2.9217,GO
886475,-2.9215,GO
886476,-2.9215,GO
886477,-2.9215,GO
886478,-2.9217,GO
886479,-2.9215,GO
886480,-2.9210,GO
886481,-2.9210,GO
886482,-2.9207,GO
886483,-2.9204,GO
886484,-2.9202,GO
886485,-2.9199,GO
886486,-2.9199,GO
886487,-2.9197,GO
886488,-2.9194,GO
886489,-2.9194,GO
886490,-2.9194,GO
886491,-2.9189,GO
886492,-2.9189,GO
886493,-2.9189,GO
886494,-2.9187,GO
886495,-2.9187,GO
886496,-2.9181,GO
886497,-2.9184,GO
886498,-2.9184,GO
886499,-2.9181,GO
886500,-2.9179,GO
886501,-2.9179,GO
886502,-2.9179,GO
886503,-2.9176,GO
886504,-2.9174,GO
886505,-2.9171,GO
886506,-2.9171,GO
886507,-2.9169,GO
886508,-2.9166,GO
886509,-2.9166,GO
886510,-2.9166,GO
886511,-2.9166,GO
886512,-2.9164,GO
886513,-2.9161,GO
886514,-2.9164,GO
886515,-2.9164,GO
886516,-2.9164,GO
886517,-2.9166,GO
886518,-2.9164,GO
886519,-2.9164,GO
886520,-2.9164,GO
886521,-2.9161,GO
886522,-2.9161,GO
886523,-2.9161,GO
886524,-2.9156,GO
886525,-2.9156,GO
886526,-2.9156,GO
886527,-2.9153,GO
886528,-2.9151,GO
886529,-2.9151,GO
886530,-2.9148,GO
886531,-2.9148,GO
886532,-2.9146,GO
886533,-2.9148,GO
886534,-2.9146,GO
886535,-2.9146,GO
886536,-2.9143,GO
886537,-2.9143,GO
886538,-2.9140,GO
886539,-2.9140,GO
886540,-2.9138,GO
886541,-2.9135,GO
886542,-2.9133,GO
886543,-2.9130,GO
886544,-2.9130,GO
886545,-2.9130,GO
886546,-2.9133,GO
886547,-2.9133,GO
886548,-2.9130,GO
886549,-2.9128,GO
886550,-2.9128,GO
886551,-2.9128,GO
886552,-2.9128,GO
886553,-2.9125,GO
886554,-2.9125,GO
886555,-2.9125,GO
886556,-2.9123,GO
886557,-2.9123,GO
886558,-2.9120,GO
886559,-2.9117,GO
886560,-2.9120,GO
886561,-2.9117,GO
886562,-2.9117,GO
886563,-2.9117,GO
886564,-2.9117,GO
886565,-2.9112,GO
886566,-2.9112,GO
886567,-2.9112,GO
886568,-2.9112,GO
886569,-2.9112,GO
886570,-2.9112,GO
886571,-2.9112,GO
886572,-2.9112,GO
886573,-2.9115,GO
886574,-2.9112,GO
886575,-2.9115,GO
886576,-2.9115,GO
886577,-2.9120,GO
886578,-2.9117,GO
886579,-2.9117,GO
886580,-2.9117,GO
886581,-2.9120,GO
886582,-2.9117,GO
886583,-2.9120,GO
886584,-2.9123,GO
886585,-2.9123,GO
886586,-2.9123,GO
886587,-2.9125,GO
886588,-2.9128,GO
886589,-2.9128,GO
886590,-2.9130,GO
886591,-2.9130,GO
886592,-2.9133,GO
886593,-2.9133,GO
886594,-2.9133,GO
886595,-2.9135,GO
886596,-2.9135,GO
886597,-2.9135,GO
886598,-2.9138,GO
886599,-2.9138,GO
886600,-2.9138,GO
886601,-2.9138,GO
886602,-2.9140,GO
886603,-2.9143,GO
886604,-2.9143,GO
886605,-2.9146,GO
886606,-2.9146,GO
886607,-2.9148,GO
886608,-2.9148,GO
886609,-2.9151,GO
886610,-2.9148,GO
886611,-2.9151,GO
886612,-2.9151,GO
886613,-2.9153,GO
886614,-2.9158,GO
886615,-2.9158,GO
886616,-2.9161,GO
886617,-2.9164,GO
886618,-2.9164,GO
886619,-2.9169,GO
886620,-2.9171,GO
886621,-2.9171,GO
886622,-2.9174,GO
886623,-2.9176,GO
886624,-2.9181,GO
886625,-2.9187,GO
886626,-2.9187,GO
886627,-2.9192,GO
886628,-2.9194,GO
886629,-2.9199,GO
886630,-2.9202,GO
886631,-2.9204,GO
886632,-2.9204,GO
886633,-2.9204,GO
886634,-2.9204,GO
886635,-2.9204,GO
886636,-2.9199,GO
886637,-2.9194,GO
886638,-2.9189,GO
886639,-2.9179,GO
886640,-2.9169,GO
886641,-2.9156,GO
886642,-2.9138,GO
886643,-2.9120,GO
886644,-2.9094,GO
886645,-2.9064,GO
886646,-2.9033,GO
886647,-2.8997,GO
886648,-2.8959,GO
886649,-2.8918,GO
886650,-2.8874,GO
886651,-2.8828,GO
886652,-2.8777,GO
886653,-2.8728,GO
886654,-2.8675,GO
886655,-2.8618,GO
886656,-2.8564,GO
886657,-2.8506,GO
886658,-2.8447,GO
886659,-2.8385,GO
886660,-2.8321,GO
886661,-2.8260,GO
886662,-2.8193,GO
886663,-2.8129,GO
886664,-2.8065,GO
886665,-2.7999,GO
886666,-2.7930,GO
886667,-2.7855,GO
886668,-2.7784,GO
886669,-2.7709,GO
886670,-2.7628,GO
886671,-2.7540,GO
886672,-2.7456,GO
886673,-2.7366,GO
886674,-2.7274,GO
886675,-2.7177,GO
886676,-2.7077,GO
886677,-2.6972,GO
886678,-2.6865,GO
886679,-2.6755,GO
886680,-2.6644,GO
886681,-2.6529,GO
886682,-2.6414,GO
886683,-2.6296,GO
886684,-2.6179,GO
886685,-2.6056,GO
886686,-2.5933,GO
886687,-2.5807,GO
886688,-2.5679,GO
886689,-2.5549,GO
886690,-2.5418,GO
886691,-2.5288,GO
886692,-2.5155,GO
886693,-2.5019,GO
886694,-2.4881,GO
886695,-2.4742,GO
886696,-2.4602,GO
886697,-2.4456,GO
886698,-2.4310,GO
886699,-2.4161,GO
886700,-2.4013,GO
886701,-2.3864,GO
886702,-2.3713,GO
886703,-2.3560,GO
886704,-2.3411,GO
886705,-2.3263,GO
886706,-2.3114,GO
886707,-2.2966,GO
886708,-2.2817,GO
886709,-2.2674,GO
886710,-2.2531,GO
886711,-2.2390,GO
886712,-2.2249,GO
886713,-2.2111,GO
886714,-2.1970,GO
886715,-2.1832,GO
886716,-2.1693,GO
886717,-2.1555,GO
886718,-2.1417,GO
886719,-2.1281,GO
886720,-2.1146,GO
886721,-2.1007,GO
886722,-2.0869,GO
886723,-2.0731,GO
886724,-2.0593,GO
886725,-2.0452,GO
886726,-2.0306,GO
886727,-2.0160,GO
886728,-2.0012,GO
886729,-1.9860,GO
886730,-1.9709,GO
886731,-1.9556,GO
886732,-1.9402,GO
886733,-1.9251,GO
886734,-1.9100,GO
886735,-1.8954,GO
886736,-1.8806,GO
886737,-1.8660,GO
886738,-1.8514,GO
886739,-1.8373,GO
886740,-1.8230,GO
886741,-1.8092,GO
886742,-1.7953,GO
886743,-1.7818,GO
886744,-1.7679,GO
886745,-1.7541,GO
886746,-1.7403,GO
886747,-1.7262,GO
886748,-1.7126,GO
886749,-1.6991,GO
886750,-1.6852,GO
886751,-1.6712,GO
886752,-1.6571,GO
886753,-1.6430,GO
886754,-1.6284,GO
886755,-1.6138,GO
886756,-1.5992,GO
886757,-1.5852,GO
886758,-1.5706,GO
886759,-1.5562,GO
886760,-1.5419,GO
886761,-1.5273,GO
886762,-1.5130,GO
886763,-1.4989,GO
886764,-1.4845,GO
886765,-1.4702,GO
886766,-1.4559,GO
886767,-1.4420,GO
886768,-1.4280,GO
886769,-1.4136,GO
886770,-1.3996,GO
886771,-1.3855,GO
886772,-1.3716,GO
886773,-1.3578,GO
886774,-1.3440,GO
886775,-1.3297,GO
886776,-1.3156,GO
886777,-1.3015,GO
886778,-1.2877,GO
886779,-1.2736,GO
886780,-1.2598,GO
886781,-1.2460,GO
886782,-1.2319,GO
886783,-1.2173,GO
886784,-1.2027,GO
886785,-1.1881,GO
886786,-1.1735,GO
886787,-1.1589,GO
886788,-1.1438,GO
886789,-1.1290,GO
886790,-1.1144,GO
886791,-1.0998,GO
886792,-1.0849,GO
886793,-1.0703,GO
886794,-1.0560,GO
886795,-1.0419,GO
886796,-1.0276,GO
886797,-1.0135,GO
886798,-0.9994,GO
886799,-0.9851,GO
886800,-0.9708,GO
886801,-0.9564,GO
886802,-0.9421,GO
886803,-0.9277,GO
886804,-0.9134,GO
886805,-0.8991,GO
886806,-0.8845,GO
886807,-0.8701,GO
886808,-0.8558,GO
886809,-0.8415,GO
886810,-0.8271,GO
886811,-0.8128,GO
886812,-0.7980,GO
886813,-0.7834,GO
886814,-0.7688,GO
886815,-0.7539,GO
886816,-0.7391,GO
886817,-0.7245,GO
886818,-0.7099,GO
886819,-0.6953,GO
886820,-0.6810,GO
886821,-0.6659,GO
886822,-0.6513,GO
886823,-0.6367,GO
886824,-0.6223,GO
886825,-0.6080,GO
886826,-0.5937,GO
886827,-0.5796,GO
886828,-0.5658,GO
886829,-0.5519,GO
886830,-0.5381,GO
886831,-0.5240,GO
886832,-0.5100,GO
886833,-0.4956,GO
886834,-0.4818,GO
886835,-0.4672,GO
886836,-0.4529,GO
886837,-0.4383,GO
886838,-0.4239,GO
886839,-0.4096,GO
886840,-0.3953,GO
886841,-0.3807,GO
886842,-0.3661,GO
886843,-0.3512,GO
886844,-0.3366,GO
886845,-0.3218,GO
886846,-0.3072,GO
886847,-0.2929,GO
886848,-0.2788,GO
886849,-0.2650,GO
886850,-0.2506,GO
886851,-0.2371,GO
886852,-0.2232,GO
886853,-0.2099,GO
886854,-0.1964,GO
886855,-0.1830,GO
886856,-0.1702,GO
886857,-0.1569,GO
886858,-0.1436,GO
886859,-0.1303,GO
886860,-0.1165,GO
886861,-0.1027,GO
886862,-0.0888,GO
886863,-0.0753,GO
886864,-0.0614,GO
886865,-0.0479,GO
886866,-0.0335,GO
886867,-0.0192,GO
886868,-0.0054,GO
886869,0.0084,GO
886870,0.0220,GO
886871,0.0356,GO
886872,0.0489,GO
886873,0.0620,GO
886874,0.0768,GO
886875,0.0914,GO
886876,0.1062,GO
886877,0.1213,GO
886878,0.1357,GO
886879,0.1498,GO
886880,0.1638,GO
886881,0.1784,GO
886882,0.1928,GO
886883,0.2071,GO
886884,0.2212,GO
886885,0.2355,GO
886886,0.2499,GO
886887,0.2647,GO
886888,0.2793,GO
886889,0.2939,GO
886890,0.3090,GO
886891,0.3238,GO
886892,0.3387,GO
886893,0.3538,GO
886894,0.3692,GO
886895,0.3843,GO
886896,0.3991,GO
886897,0.4140,GO
886898,0.4285,GO
886899,0.4429,GO
886900,0.4570,GO
886901,0.4710,GO
886902,0.4849,GO
886903,0.4982,GO
886904,0.5117,GO
886905,0.5248,GO
886906,0.5373,GO
886907,0.5499,GO
886908,-99.9999,ALARM
886909,-99.9999,ALARM
886910,-99.9999,ALARM
886911,-99.9999,ALARM
886912,-99.9999,ALARM
886913,-99.9999,ALARM
886914,-99.9999,ALARM
886915,-99.9999,ALARM
886916,-99.9999,ALARM
886917,-99.9999,ALARM
886918,-99.9999,ALARM
886919,-99.9999,ALARM
886920,-99.9999,ALARM
886921,-99.9999,ALARM
886922,-99.9999,ALARM
886923,-99.9999,ALARM
886924,-99.9999,ALARM
886925,-99.9999,ALARM
886926,-99.9999,ALARM
886927,-99.9999,ALARM
886928,-99.9999,ALARM
886929,-99.9999,ALARM
886930,-99.9999,ALARM
886931,-99.9999,ALARM
886932,-99.9999,ALARM
886933,-99.9999,ALARM
886934,-99.9999,ALARM
886935,-99.9999,ALARM
886936,-99.9999,ALARM
886937,-99.9999,ALARM
886938,-99.9999,ALARM
886939,-99.9999,ALARM
886940,-99.9999,ALARM
886941,-99.9999,ALARM
886942,-99.9999,ALARM
886943,-99.9999,ALARM
886944,-99.9999,ALARM
886945,-99.9999,ALARM
886946,-99.9999,ALARM
886947,-99.9999,ALARM
886948,-99.9999,ALARM
886949,-99.9999,ALARM
886950,-99.9999,ALARM
886951,-99.9999,ALARM
886952,-99.9999,ALARM
886953,-99.9999,ALARM
886954,-99.9999,ALARM
886955,-99.9999,ALARM
886956,-99.9999,ALARM
886957,-99.9999,ALARM
886958,-99.9999,ALARM
886959,-99.9999,ALARM
886960,-99.9999,ALARM
886961,-99.9999,ALARM
886962,-99.9999,ALARM
886963,-99.9999,ALARM
886964,-99.9999,ALARM
886965,-99.9999,ALARM
886966,-99.9999,ALARM
886967,-99.9999,ALARM
886968,-99.9999,ALARM
886969,-99.9999,ALARM
886970,-99.9999,ALARM
886971,-99.9999,ALARM
886972,-99.9999,ALARM
886973,-99.9999,ALARM
886974,-99.9999,ALARM
886975,-99.9999,ALARM
886976,-99.9999,ALARM
886977,-99.9999,ALARM
886978,-99.9999,ALARM
886979,-99.9999,ALARM
886980,-99.9999,ALARM
886981,-99.9999,ALARM
886982,-99.9999,ALARM
886983,-99.9999,ALARM
886984,-99.9999,ALARM
886985,-99.9999,ALARM
886986,-99.9999,ALARM
886987,-99.9999,ALARM
886988,-99.9999,ALARM
886989,-99.9999,ALARM
886990,-99.9999,ALARM
886991,-99.9999,ALARM
886992,-99.9999,ALARM
886993,1.4267,GO
886994,1.4259,GO
886995,1.4249,GO
886996,1.4239,GO
886997,1.4226,GO
886998,1.4213,GO
886999,1.4198,GO
887000,1.4177,GO
887001,1.4157,GO
887002,1.4126,GO
887003,1.4095,GO
887004,1.4067,GO
887005,1.4044,GO
887006,1.4021,GO
887007,1.3993,GO
887008,1.3965,GO
887009,1.3934,GO
887010,1.3906,GO
887011,1.3878,GO
887012,1.3847,GO
887013,1.3814,GO
887014,1.3780,GO
887015,1.3750,GO
887016,1.3716,GO
887017,1.3686,GO
887018,1.3652,GO
887019,1.3622,GO
887020,1.3591,GO
887021,1.3558,GO
887022,1.3527,GO
887023,1.3496,GO
887024,1.3466,GO
887025,1.3435,GO
887026,1.3404,GO
887027,1.3379,GO
887028,1.3350,GO
887029,1.3322,GO
887030,1.3294,GO
887031,1.3268,GO
887032,1.3243,GO
887033,1.3215,GO
887034,1.3187,GO
887035,1.3158,GO
887036,1.3128,GO
887037,1.3097,GO
887038,1.3069,GO
887039,1.3038,GO
887040,1.3010,GO
887041,1.2982,GO
887042,1.2951,GO
887043,1.2923,GO
887044,1.2895,GO
887045,1.2864,GO
887046,1.2836,GO
887047,1.2797,GO
887048,1.2756,GO
887049,1.2716,GO
887050,1.2677,GO
887051,1.2634,GO
887052,1.2600,GO
887053,1.2570,GO
887054,1.2544,GO
887055,1.2518,GO
887056,1.2498,GO
887057,1.2485,GO
887058,1.2475,GO
887059,1.2462,GO
887060,1.2460,GO
887061,1.2460,GO
887062,1.2465,GO
887063,1.2470,GO
887064,1.2483,GO
887065,1.2498,GO
887066,1.2513,GO
887067,1.2529,GO
887068,1.2541,GO
887069,1.2564,GO
887070,1.2593,GO
887071,1.2626,GO
887072,1.2657,GO
887073,1.2687,GO
887074,1.2716,GO
887075,1.2744,GO
887076,1.2777,GO
887077,1.2810,GO
887078,1.2841,GO
887079,1.2872,GO
887080,1.2905,GO
887081,1.2936,GO
887082,1.2966,GO
887083,1.2995,GO
887084,1.3020,GO
887085,1.3048,GO
887086,1.3074,GO
887087,1.3097,GO
887088,1.3123,GO
887089,1.3146,GO
887090,1.3171,GO
887091,1.3197,GO
887092,1.3220,GO
887093,1.3245,GO
887094,1.3271,GO
887095,1.3299,GO
887096,1.3325,GO
887097,1.3353,GO
887098,1.3384,GO
887099,1.3414,GO
887100,1.3448,GO
887101,1.3478,GO
887102,1.3512,GO
887103,1.3545,GO
887104,1.3576,GO
887105,1.3604,GO
887106,1.3632,GO
887107,1.3663,GO
887108,1.3688,GO
887109,1.3714,GO
887110,1.3740,GO
887111,1.3778,GO
887112,1.3814,GO
887113,1.3847,GO
887114,1.3883,GO
887115,1.3919,GO
887116,1.3952,GO
887117,1.3980,GO
887118,1.4001,GO
887119,1.4024,GO
887120,1.4042,GO
887121,1.4054,GO
887122,1.4067,GO
887123,1.4077,GO
887124,1.4077,GO
887125,1.4075,GO
887126,1.4072,GO
887127,1.4065,GO
887128,1.4057,GO
887129,1.4042,GO
887130,1.4021,GO
887131,1.4001,GO
887132,1.3980,GO
887133,1.3952,GO
887134,1.3921,GO
887135,1.3896,GO
887136,1.3870,GO
887137,1.3842,GO
887138,1.3811,GO
887139,1.3778,GO
887140,1.3745,GO
887141,1.3711,GO
887142,1.3678,GO
887143,1.3645,GO
887144,1.3614,GO
887145,1.3581,GO
887146,1.3550,GO
887147,1.3524,GO
887148,1.3496,GO
887149,1.3471,GO
887150,1.3448,GO
887151,1.3422,GO
887152,1.3396,GO
887153,1.3373,GO
887154,1.3348,GO
887155,1.3322,GO
887156,1.3294,GO
887157,1.3268,GO
887158,1.3240,GO
887159,1.3210,GO
887160,1.3179,GO
887161,1.3148,GO
887162,1.3115,GO
887163,1.3084,GO
887164,1.3051,GO
887165,1.3018,GO
887166,1.2982,GO
887167,1.2948,GO
887168,1.2913,GO
887169,1.2877,GO
887170,1.2841,GO
887171,1.2805,GO
887172,1.2769,GO
887173,1.2733,GO
887174,1.2698,GO
887175,1.2662,GO
887176,1.2628,GO
887177,1.2600,GO
887178,1.2570,GO
887179,1.2539,GO
887180,1.2508,GO
887181,1.2483,GO
887182,1.2462,GO
887183,1.2444,GO
887184,1.2426,GO
887185,1.2408,GO
887186,1.2401,GO
887187,1.2398,GO
887188,1.2393,GO
887189,1.2393,GO
887190,1.2393,GO
887191,1.2393,GO
887192,1.2398,GO
887193,1.2411,GO
887194,1.2426,GO
887195,1.2444,GO
887196,1.2462,GO
887197,1.2493,GO
887198,1.2518,GO
887199,1.2539,GO
887200,1.2557,GO
887201,1.2577,GO
887202,1.2605,GO
887203,1.2634,GO
887204,1.2662,GO
887205,1.2687,GO
887206,1.2716,GO
887207,1.2744,GO
887208,1.2769,GO
887209,1.2797,GO
887210,1.2826,GO
887211,1.2854,GO
887212,1.2879,GO
887213,1.2905,GO
887214,1.2931,GO
887215,1.2959,GO
887216,1.2984,GO
887217,1.3012,GO
887218,1.3041,GO
887219,1.3069,GO
887220,1.3097,GO
887221,1.3123,GO
887222,1.3151,GO
887223,1.3179,GO
887224,1.3207,GO
887225,1.3235,GO
887226,1.3263,GO
887227,1.3289,GO
887228,1.3315,GO
887229,1.3340,GO
887230,1.3366,GO
887231,1.3394,GO
887232,1.3425,GO
887233,1.3458,GO
887234,1.3489,GO
887235,1.3519,GO
887236,1.3548,GO
887237,1.3581,GO
887238,1.3617,GO
887239,1.3650,GO
887240,1.3683,GO
887241,1.3714,GO
887242,1.3747,GO
887243,1.3778,GO
887244,1.3806,GO
887245,1.3834,GO
887246,1.3855,GO
887247,1.3870,GO
887248,1.3885,GO
887249,1.3901,GO
887250,1.3911,GO
887251,1.3916,GO
887252,1.3911,GO
887253,1.3903,GO
887254,1.3896,GO
887255,1.3888,GO
887256,1.3883,GO
887257,1.3878,GO
887258,1.3873,GO
887259,1.3850,GO
887260,1.3824,GO
887261,1.3788,GO
887262,1.3752,GO
887263,1.3722,GO
887264,1.3691,GO
887265,1.3665,GO
887266,1.3637,GO
887267,1.3612,GO
887268,1.3583,GO
887269,1.3558,GO
887270,1.3530,GO
887271,1.3501,GO
887272,1.3471,GO
887273,1.3440,GO
887274,1.3409,GO
887275,1.3379,GO
887276,1.3348,GO
887277,1.3309,GO
887278,1.3274,GO
887279,1.3238,GO
887280,1.3204,GO
887281,1.3169,GO
887282,1.3135,GO
887283,1.3102,GO
887284,1.3069,GO
887285,1.3036,GO
887286,1.3002,GO
887287,1.2972,GO
887288,1.2941,GO
887289,1.2913,GO
887290,1.2882,GO
887291,1.2854,GO
887292,1.2828,GO
887293,1.2805,GO
887294,1.2780,GO
887295,1.2751,GO
887296,1.2726,GO
887297,1.2700,GO
887298,1.2672,GO
887299,1.2646,GO
887300,1.2613,GO
887301,1.2582,GO
887302,1.2549,GO
887303,1.2516,GO
887304,1.2477,GO
887305,1.2439,GO
887306,1.2401,GO
887307,1.2365,GO
887308,1.2326,GO
887309,1.2291,GO
887310,1.2262,GO
887311,1.2237,GO
887312,1.2219,GO
887313,1.2198,GO
887314,1.2178,GO
887315,1.2160,GO
887316,1.2152,GO
887317,1.2142,GO
887318,1.2127,GO
887319,1.2111,GO
887320,1.2091,GO
887321,1.2086,GO
887322,1.2083,GO
887323,1.2101,GO
887324,1.2122,GO
887325,1.2142,GO
887326,1.2165,GO
887327,1.2186,GO
887328,1.2209,GO
887329,1.2239,GO
887330,1.2273,GO
887331,1.2306,GO
887332,1.2334,GO
887333,1.2365,GO
887334,1.2393,GO
887335,1.2424,GO
887336,1.2457,GO
887337,1.2488,GO
887338,1.2521,GO
887339,1.2554,GO
887340,1.2593,GO
887341,1.2636,GO
887342,1.2677,GO
887343,1.2716,GO
887344,1.2751,GO
887345,1.2785,GO
887346,1.2820,GO
887347,1.2854,GO
887348,1.2887,GO
887349,1.2920,GO
887350,1.2951,GO
887351,1.2982,GO
887352,1.3015,GO
887353,1.3046,GO
887354,1.3074,GO
887355,1.3105,GO
887356,1.3135,GO
887357,1.3164,GO
887358,1.3194,GO
887359,1.3222,GO
887360,1.3256,GO
887361,1.3286,GO
887362,1.3322,GO
887363,1.3356,GO
887364,1.3394,GO
887365,1.3430,GO
887366,1.3468,GO
887367,1.3504,GO
887368,1.3542,GO
887369,1.3583,GO
887370,1.3622,GO
887371,1.3655,GO
887372,1.3691,GO
887373,1.3724,GO
887374,1.3750,GO
887375,1.3775,GO
887376,1.3801,GO
887377,1.3824,GO
887378,1.3842,GO
887379,1.3860,GO
887380,1.3878,GO
887381,1.3893,GO
887382,1.3908,GO
887383,1.3926,GO
887384,1.3944,GO
887385,1.3944,GO
887386,1.3939,GO
887387,1.3934,GO
887388,1.3921,GO
887389,1.3908,GO
887390,1.3891,GO
887391,1.3873,GO
887392,1.3855,GO
887393,1.3824,GO
887394,1.3791,GO
887395,1.3763,GO
887396,1.3737,GO
887397,1.3711,GO
887398,1.3683,GO
887399,1.3652,GO
887400,1.3619,GO
887401,1.3586,GO
887402,1.3555,GO
887403,1.3522,GO
887404,1.3486,GO
887405,1.3448,GO
