Version,1
Sampling cycle,1000us
Out count,1
Data count,6169
First index,11684

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
15147,-0.1874,GO
15148,-0.1549,GO
15149,-0.1280,GO
15150,-0.1032,GO
15151,-0.0791,GO
15152,-0.0648,GO
15153,-0.0543,GO
15154,-0.0492,GO
15155,-0.0548,GO
15156,-0.0655,GO
15157,-0.0783,GO
15158,-0.0940,GO
15159,-0.1088,GO
15160,-0.1196,GO
15161,-0.1303,GO
15162,-0.1408,GO
15163,-0.1513,GO
15164,-0.1618,GO
15165,-0.1720,GO
15166,-0.1818,GO
15167,-0.1871,GO
15168,-0.1953,GO
15169,-0.2442,GO
15170,-0.2903,GO
15171,-0.3343,GO
15172,-0.3697,GO
15173,-0.3564,GO
15174,-0.3392,GO
15175,-0.3226,GO
15176,-0.3075,GO
15177,-0.2962,GO
15178,-0.2906,GO
15179,-0.2883,GO
15180,-0.2890,GO
15181,-0.2931,GO
15182,-0.3000,GO
15183,-0.3098,GO
15184,-0.3215,GO
15185,-0.3338,GO
15186,-0.3464,GO
15187,-0.3584,GO
15188,-0.3681,GO
15189,-0.3372,GO
15190,-0.3766,GO
15191,-0.3968,GO
15192,-0.4142,GO
15193,-0.4626,GO
15194,-0.4298,GO
15195,-0.4063,GO
15196,-0.3773,GO
15197,-0.3489,GO
15198,-0.3218,GO
15199,-0.2959,GO
15200,-0.2708,GO
15201,-0.2445,GO
15202,-0.2184,GO
15203,-0.1882,GO
15204,-0.1649,GO
15205,-0.1472,GO
15206,-0.1370,GO
15207,-0.1341,GO
15208,-0.1359,GO
15209,-0.1449,GO
15210,-0.1544,GO
15211,-0.1697,GO
15212,-0.1820,GO
15213,-0.1923,GO
15214,-0.2030,GO
15215,-0.2127,GO
15216,-0.2214,GO
15217,-0.2296,GO
15218,-0.2376,GO
15219,-0.2460,GO
15220,-0.2545,GO
15221,-0.2624,GO
15222,-0.2721,GO
15223,-0.3272,GO
15224,-0.3663,GO
15225,-0.4014,GO
15226,-0.4283,GO
15227,-0.4047,GO
15228,-0.3922,GO
15229,-0.3809,GO
15230,-0.3730,GO
15231,-0.3681,GO
15232,-0.3653,GO
15233,-0.3668,GO
15234,-0.3722,GO
15235,-0.3799,GO
15236,-0.3896,GO
15237,-0.3996,GO
15238,-0.4093,GO
15239,-0.4198,GO
15240,-0.4311,GO
15241,-0.4403,GO
15242,-0.4851,GO
15243,-0.5097,GO
15244,-0.5289,GO
15245,-0.5437,GO
15246,-0.5143,GO
15247,-0.4977,GO
15248,-0.4772,GO
15249,-0.4547,GO
15250,-0.4306,GO
15251,-0.4040,GO
15252,-0.3756,GO
15253,-0.3466,GO
15254,-0.3180,GO
15255,-0.2900,GO
15256,-0.2639,GO
15257,-0.2378,GO
15258,-0.2120,GO
15259,-0.1887,GO
15260,-0.1631,GO
15261,-0.1421,GO
15262,-0.1298,GO
15263,-0.1190,GO
15264,-0.1244,GO
15265,-0.1352,GO
15266,-0.1457,GO
15267,-0.1613,GO
15268,-0.1723,GO
15269,-0.1830,GO
15270,-0.1943,GO
15271,-0.2053,GO
15272,-0.2153,GO
15273,-0.2248,GO
15274,-0.2330,GO
15275,-0.2404,GO
15276,-0.2476,GO
15277,-0.2529,GO
15278,-0.2911,GO
15279,-0.3359,GO
15280,-0.3766,GO
15281,-0.4116,GO
15282,-0.4065,GO
15283,-0.3896,GO
15284,-0.3732,GO
15285,-0.3620,GO
15286,-0.3558,GO
15287,-0.3538,GO
15288,-0.3535,GO
15289,-0.3553,GO
15290,-0.3594,GO
15291,-0.3656,GO
15292,-0.3727,GO
15293,-0.3807,GO
15294,-0.3884,GO
15295,-0.3960,GO
15296,-0.4050,GO
15297,-0.4157,GO
15298,-0.4275,GO
15299,-0.4557,GO
15300,-0.4782,GO
15301,-0.4915,GO
15302,-0.4943,GO
15303,-0.4716,GO
15304,-0.4462,GO
15305,-0.4196,GO
15306,-0.3942,GO
15307,-0.3679,GO
15308,-0.3395,GO
15309,-0.3092,GO
15310,-0.2788,GO
15311,-0.2491,GO
15312,-0.2204,GO
15313,-0.1966,GO
15314,-0.1764,GO
15315,-0.1523,GO
15316,-0.1380,GO
15317,-0.1260,GO
15318,-0.1162,GO
15319,-0.1262,GO
15320,-0.1367,GO
15321,-0.1516,GO
15322,-0.1690,GO
15323,-0.1797,GO
15324,-0.1889,GO
15325,-0.1971,GO
15326,-0.2056,GO
15327,-0.2135,GO
15328,-0.2217,GO
15329,-0.2304,GO
15330,-0.2388,GO
15331,-0.2470,GO
15332,-0.2540,GO
15333,-0.2583,GO
15334,-0.2655,GO
15335,-0.3075,GO
15336,-0.3479,GO
15337,-0.3825,GO
15338,-0.4063,GO
15339,-0.3901,GO
15340,-0.3740,GO
15341,-0.3640,GO
15342,-0.3594,GO
15343,-0.3592,GO
15344,-0.3615,GO
15345,-0.3661,GO
15346,-0.3730,GO
15347,-0.3817,GO
15348,-0.3909,GO
15349,-0.4004,GO
15350,-0.4099,GO
15351,-0.4198,GO
15352,-0.4298,GO
15353,-0.4385,GO
15354,-0.4636,GO
15355,-0.4833,GO
15356,-0.4961,GO
15357,-0.5000,GO
15358,-0.4774,GO
15359,-0.4503,GO
15360,-0.4206,GO
15361,-0.3927,GO
15362,-0.3671,GO
15363,-0.3428,GO
15364,-0.3185,GO
15365,-0.2934,GO
15366,-0.2670,GO
15367,-0.2399,GO
15368,-0.2125,GO
15369,-0.1892,GO
15370,-0.1605,GO
15371,-0.1428,GO
15372,-0.1300,GO
15373,-0.1213,GO
15374,-0.1234,GO
15375,-0.1318,GO
15376,-0.1452,GO
15377,-0.1597,GO
15378,-0.1792,GO
15379,-0.1902,GO
15380,-0.1999,GO
15381,-0.2092,GO
15382,-0.2176,GO
15383,-0.2263,GO
15384,-0.2350,GO
15385,-0.2442,GO
15386,-0.2532,GO
15387,-0.2593,GO
15388,-0.3200,GO
15389,-0.3709,GO
15390,-0.4140,GO
15391,-0.4521,GO
15392,-0.4283,GO
15393,-0.4060,GO
15394,-0.3873,GO
15395,-0.3732,GO
15396,-0.3640,GO
15397,-0.3594,GO
15398,-0.3599,GO
15399,-0.3628,GO
15400,-0.3679,GO
15401,-0.3758,GO
15402,-0.3832,GO
15403,-0.3912,GO
15404,-0.3996,GO
15405,-0.4088,GO
15406,-0.4186,GO
15407,-0.4285,GO
15408,-0.4370,GO
15409,-0.4564,GO
15410,-0.4815,GO
15411,-0.5012,GO
15412,-0.5151,GO
15413,-0.5066,GO
15414,-0.4813,GO
15415,-0.4503,GO
15416,-0.4155,GO
15417,-0.3825,GO
15418,-0.3515,GO
15419,-0.3231,GO
15420,-0.2970,GO
15421,-0.2729,GO
15422,-0.2493,GO
15423,-0.2250,GO
15424,-0.2038,GO
15425,-0.1807,GO
15426,-0.1574,GO
15427,-0.1416,GO
15428,-0.1288,GO
15429,-0.1206,GO
15430,-0.1226,GO
15431,-0.1321,GO
15432,-0.1444,GO
15433,-0.1626,GO
15434,-0.1800,GO
15435,-0.1928,GO
15436,-0.2045,GO
15437,-0.2148,GO
15438,-0.2237,GO
15439,-0.2314,GO
15440,-0.2388,GO
15441,-0.2463,GO
15442,-0.2537,GO
15443,-0.2598,GO
15444,-0.2650,GO
15445,-0.3190,GO
15446,-0.3633,GO
15447,-0.4032,GO
15448,-0.4378,GO
15449,-0.4168,GO
15450,-0.4004,GO
15451,-0.3850,GO
15452,-0.3738,GO
15453,-0.3653,GO
15454,-0.3620,GO
15455,-0.3638,GO
15456,-0.3679,GO
15457,-0.3758,GO
15458,-0.3832,GO
15459,-0.3912,GO
15460,-0.3988,GO
15461,-0.4076,GO
15462,-0.4175,GO
15463,-0.4285,GO
15464,-0.4288,GO
15465,-0.4613,GO
15466,-0.4823,GO
15467,-0.4979,GO
15468,-0.5164,GO
15469,-0.4915,GO
15470,-0.4680,GO
15471,-0.4380,GO
15472,-0.4058,GO
15473,-0.3730,GO
15474,-0.3405,GO
15475,-0.3098,GO
15476,-0.2819,GO
15477,-0.2573,GO
15478,-0.2345,GO
15479,-0.2120,GO
15480,-0.1900,GO
15481,-0.1674,GO
15482,-0.1459,GO
15483,-0.1226,GO
15484,-0.1044,GO
15485,-0.0914,GO
15486,-0.0837,GO
15487,-0.0840,GO
15488,-0.0937,GO
15489,-0.1070,GO
15490,-0.1224,GO
15491,-0.1411,GO
15492,-0.1536,GO
15493,-0.1656,GO
15494,-0.1764,GO
15495,-0.1861,GO
15496,-0.1951,GO
15497,-0.2040,GO
15498,-0.2127,GO
15499,-0.2209,GO
15500,-0.2271,GO
15501,-0.2670,GO
15502,-0.3167,GO
15503,-0.3612,GO
15504,-0.4014,GO
15505,-0.3994,GO
15506,-0.3802,GO
15507,-0.3615,GO
15508,-0.3443,GO
15509,-0.3328,GO
15510,-0.3272,GO
15511,-0.3249,GO
15512,-0.3287,GO
15513,-0.3354,GO
15514,-0.3433,GO
15515,-0.3528,GO
15516,-0.3602,GO
15517,-0.3674,GO
15518,-0.3750,GO
15519,-0.3835,GO
15520,-0.3935,GO
15521,-0.4032,GO
15522,-0.4168,GO
15523,-0.4408,GO
15524,-0.4598,GO
15525,-0.4736,GO
15526,-0.4754,GO
15527,-0.4577,GO
15528,-0.4344,GO
15529,-0.4055,GO
15530,-0.3732,GO
15531,-0.3389,GO
15532,-0.3044,GO
15533,-0.2708,GO
15534,-0.2404,GO
15535,-0.2132,GO
15536,-0.1874,GO
15537,-0.1623,GO
15538,-0.1359,GO
15539,-0.1080,GO
15540,-0.0783,GO
15541,-0.0494,GO
15542,-0.0207,GO
15543,0.0061,GO
15544,0.0279,GO
15545,0.0497,GO
15546,0.0666,GO
15547,0.0814,GO
15548,0.0911,GO
15549,0.0932,GO
15550,0.0860,GO
15551,0.0727,GO
15552,0.0586,GO
15553,0.0433,GO
15554,0.0333,GO
15555,0.0238,GO
15556,0.0151,GO
15557,0.0067,GO
15558,-0.0020,GO
15559,-0.0110,GO
15560,-0.0197,GO
15561,-0.0279,GO
15562,-0.0343,GO
15563,-0.0374,GO
15564,-0.0983,GO
15565,-0.1495,GO
15566,-0.1935,GO
15567,-0.2330,GO
15568,-0.2053,GO
15569,-0.1807,GO
15570,-0.1613,GO
15571,-0.1464,GO
15572,-0.1390,GO
15573,-0.1375,GO
15574,-0.1388,GO
15575,-0.1434,GO
15576,-0.1503,GO
15577,-0.1587,GO
15578,-0.1679,GO
15579,-0.1769,GO
15580,-0.1861,GO
15581,-0.1953,GO
15582,-0.2048,GO
15583,-0.2122,GO
15584,-0.2478,GO
15585,-0.2706,GO
15586,-0.2883,GO
15587,-0.2985,GO
15588,-0.2701,GO
15589,-0.2445,GO
15590,-0.2143,GO
15591,-0.1856,GO
15592,-0.1582,GO
15593,-0.1331,GO
15594,-0.1085,GO
15595,-0.0819,GO
15596,-0.0558,GO
15597,-0.0276,GO
15598,0.0010,GO
15599,0.0284,GO
15600,0.0563,GO
15601,0.0827,GO
15602,0.1078,GO
15603,0.1326,GO
15604,0.1580,GO
15605,0.1846,GO
15606,0.2140,GO
15607,0.2458,GO
15608,0.2783,GO
15609,0.3113,GO
15610,0.3425,GO
15611,0.3712,GO
15612,0.3978,GO
15613,0.4227,GO
15614,0.4480,GO
15615,0.4721,GO
15616,0.4979,GO
15617,0.5204,GO
15618,0.5368,GO
15619,0.5478,GO
15620,0.5489,GO
15621,0.5412,GO
15622,0.5292,GO
15623,0.5158,GO
15624,0.5002,GO
15625,0.4882,GO
15626,0.4764,GO
15627,0.4644,GO
15628,0.4541,GO
15629,0.4449,GO
15630,0.4367,GO
15631,0.4288,GO
15632,0.4219,GO
15633,0.4155,GO
15634,0.4111,GO
15635,0.4035,GO
15636,0.3533,GO
15637,0.3105,GO
15638,0.2716,GO
15639,0.2422,GO
15640,0.2611,GO
15641,0.2775,GO
15642,0.2921,GO
15643,0.3028,GO
15644,0.3090,GO
15645,0.3098,GO
15646,0.3062,GO
15647,0.2995,GO
15648,0.2908,GO
15649,0.2816,GO
15650,0.2726,GO
15651,0.2642,GO
15652,0.2552,GO
15653,0.2455,GO
15654,0.2363,GO
15655,0.2212,GO
15656,0.1905,GO
15657,0.1705,GO
15658,0.1492,GO
15659,0.1385,GO
15660,0.1439,GO
15661,0.1431,GO
15662,0.1344,GO
15663,0.1198,GO
15664,0.1042,GO
15665,0.0832,GO
15666,0.0712,GO
15667,0.0599,GO
15668,0.0504,GO
15669,0.0420,GO
15670,0.0346,GO
15671,0.0276,GO
15672,0.0205,GO
15673,0.0136,GO
15674,0.0069,GO
15675,0.0020,GO
15676,-0.0602,GO
15677,-0.1152,GO
15678,-0.1608,GO
15679,-0.2028,GO
15680,-0.1800,GO
15681,-0.1582,GO
15682,-0.1400,GO
15683,-0.1234,GO
15684,-0.1111,GO
15685,-0.1034,GO
15686,-0.1009,GO
15687,-0.1021,GO
15688,-0.1065,GO
15689,-0.1132,GO
15690,-0.1213,GO
15691,-0.1303,GO
15692,-0.1400,GO
15693,-0.1503,GO
15694,-0.1613,GO
15695,-0.1723,GO
15696,-0.1815,GO
15697,-0.1964,GO
15698,-0.2209,GO
15699,-0.2414,GO
15700,-0.2552,GO
15701,-0.2527,GO
15702,-0.2278,GO
15703,-0.1997,GO
15704,-0.1700,GO
15705,-0.1467,GO
15706,-0.1277,GO
15707,-0.1149,GO
15708,-0.1101,GO
15709,-0.1055,GO
15710,-0.1162,GO
15711,-0.1285,GO
15712,-0.1434,GO
15713,-0.1623,GO
15714,-0.1728,GO
15715,-0.1823,GO
15716,-0.1910,GO
15717,-0.1987,GO
15718,-0.2068,GO
15719,-0.2153,GO
15720,-0.2250,GO
15721,-0.2350,GO
15722,-0.2429,GO
15723,-0.3075,GO
15724,-0.3628,GO
15725,-0.4070,GO
15726,-0.4480,GO
15727,-0.4265,GO
15728,-0.4063,GO
15729,-0.3907,GO
15730,-0.3750,GO
15731,-0.3615,GO
15732,-0.3528,GO
15733,-0.3494,GO
15734,-0.3500,GO
15735,-0.3540,GO
15736,-0.3604,GO
15737,-0.3681,GO
15738,-0.3776,GO
15739,-0.3876,GO
15740,-0.3986,GO
15741,-0.4106,GO
15742,-0.4229,GO
15743,-0.4301,GO
15744,-0.4559,GO
15745,-0.4762,GO
15746,-0.4910,GO
15747,-0.5025,GO
15748,-0.4861,GO
15749,-0.4652,GO
15750,-0.4401,GO
15751,-0.4132,GO
15752,-0.3853,GO
15753,-0.3574,GO
15754,-0.3295,GO
15755,-0.3031,GO
15756,-0.2778,GO
15757,-0.2516,GO
15758,-0.2253,GO
15759,-0.1969,GO
15760,-0.1656,GO
15761,-0.1331,GO
15762,-0.1001,GO
15763,-0.0676,GO
15764,-0.0376,GO
15765,-0.0110,GO
15766,0.0148,GO
15767,0.0387,GO
15768,0.0632,GO
15769,0.0896,GO
15770,0.1165,GO
15771,0.1464,GO
15772,0.1754,GO
15773,0.2004,GO
15774,0.2273,GO
15775,0.2437,GO
15776,0.2547,GO
15777,0.2634,GO
15778,0.2580,GO
15779,0.2486,GO
15780,0.2358,GO
15781,0.2181,GO
15782,0.2030,GO
15783,0.1920,GO
15784,0.1823,GO
15785,0.1736,GO
15786,0.1656,GO
15787,0.1577,GO
15788,0.1498,GO
15789,0.1418,GO
15790,0.1341,GO
15791,0.1303,GO
15792,0.0868,GO
15793,0.0486,GO
15794,0.0067,GO
15795,-0.0346,GO
15796,-0.0274,GO
15797,-0.0189,GO
15798,-0.0018,GO
15799,0.0151,GO
15800,0.0253,GO
15801,0.0300,GO
15802,0.0297,GO
15803,0.0256,GO
15804,0.0197,GO
15805,0.0118,GO
15806,0.0038,GO
15807,-0.0044,GO
15808,-0.0131,GO
15809,-0.0220,GO
15810,-0.0323,GO
15811,-0.0415,GO
15812,-0.0573,GO
15813,-0.0911,GO
15814,-0.1190,GO
15815,-0.1444,GO
15816,-0.1528,GO
15817,-0.1382,GO
15818,-0.1254,GO
15819,-0.1126,GO
15820,-0.1132,GO
15821,-0.1229,GO
15822,-0.1357,GO
15823,-0.1521,GO
15824,-0.1654,GO
15825,-0.1746,GO
15826,-0.1841,GO
15827,-0.1933,GO
15828,-0.2028,GO
15829,-0.2117,GO
15830,-0.2204,GO
15831,-0.2284,GO
15832,-0.2360,GO
15833,-0.2435,GO
15834,-0.2483,GO
15835,-0.3103,GO
15836,-0.3576,GO
15837,-0.3994,GO
15838,-0.4352,GO
15839,-0.4068,GO
15840,-0.3855,GO
15841,-0.3666,GO
15842,-0.3535,GO
15843,-0.3469,GO
15844,-0.3464,GO
15845,-0.3497,GO
15846,-0.3553,GO
15847,-0.3628,GO
15848,-0.3715,GO
15849,-0.3807,GO
15850,-0.3896,GO
15851,-0.3983,GO
15852,-0.4073,GO
15853,-0.4168,GO
15854,-0.4193,GO
15855,-0.4442,GO
15856,-0.4634,GO
15857,-0.4751,GO
15858,-0.4838,GO
15859,-0.4618,GO
15860,-0.4370,GO
15861,-0.4116,GO
15862,-0.3886,GO
15863,-0.3653,GO
15864,-0.3400,GO
15865,-0.3126,GO
15866,-0.2839,GO
15867,-0.2545,GO
15868,-0.2260,GO
15869,-0.1999,GO
15870,-0.1784,GO
15871,-0.1533,GO
15872,-0.1370,GO
15873,-0.1260,GO
15874,-0.1172,GO
15875,-0.1221,GO
15876,-0.1329,GO
15877,-0.1462,GO
15878,-0.1628,GO
15879,-0.1797,GO
15880,-0.1902,GO
15881,-0.2002,GO
15882,-0.2094,GO
15883,-0.2184,GO
15884,-0.2273,GO
15885,-0.2360,GO
15886,-0.2447,GO
15887,-0.2516,GO
15888,-0.2565,GO
15889,-0.3149,GO
15890,-0.3625,GO
15891,-0.4052,GO
15892,-0.4421,GO
15893,-0.4093,GO
15894,-0.3863,GO
15895,-0.3674,GO
15896,-0.3538,GO
15897,-0.3540,GO
15898,-0.3533,GO
15899,-0.3548,GO
15900,-0.3587,GO
15901,-0.3645,GO
15902,-0.3727,GO
15903,-0.3809,GO
15904,-0.3896,GO
15905,-0.3986,GO
15906,-0.4083,GO
15907,-0.4180,GO
15908,-0.4275,GO
15909,-0.4308,GO
15910,-0.4554,GO
15911,-0.4751,GO
15912,-0.4892,GO
15913,-0.4987,GO
15914,-0.4751,GO
15915,-0.4460,GO
15916,-0.4119,GO
15917,-0.3786,GO
15918,-0.3487,GO
15919,-0.3213,GO
15920,-0.2967,GO
15921,-0.2737,GO
15922,-0.2499,GO
15923,-0.2240,GO
15924,-0.1997,GO
15925,-0.1692,GO
15926,-0.1459,GO
15927,-0.1285,GO
15928,-0.1162,GO
15929,-0.1175,GO
15930,-0.1249,GO
15931,-0.1377,GO
15932,-0.1528,GO
15933,-0.1697,GO
15934,-0.1823,GO
15935,-0.1938,GO
15936,-0.2043,GO
15937,-0.2132,GO
15938,-0.2209,GO
15939,-0.2284,GO
15940,-0.2353,GO
15941,-0.2419,GO
15942,-0.2481,GO
15943,-0.2706,GO
15944,-0.3290,GO
15945,-0.3784,GO
15946,-0.4216,GO
15947,-0.4421,GO
15948,-0.4201,GO
15949,-0.4009,GO
15950,-0.3835,GO
15951,-0.3692,GO
15952,-0.3594,GO
15953,-0.3548,GO
15954,-0.3561,GO
15955,-0.3620,GO
15956,-0.3712,GO
15957,-0.3830,GO
15958,-0.3950,GO
15959,-0.4073,GO
15960,-0.4196,GO
15961,-0.4326,GO
15962,-0.4452,GO
15963,-0.4549,GO
15964,-0.4634,GO
15965,-0.4708,GO
15966,-0.4749,GO
15967,-0.4751,GO
15968,-0.4675,GO
15969,-0.4498,GO
15970,-0.4252,GO
15971,-0.3958,GO
15972,-0.3628,GO
15973,-0.3300,GO
15974,-0.2972,GO
15975,-0.2670,GO
15976,-0.2412,GO
15977,-0.2176,GO
15978,-0.1969,GO
15979,-0.1766,GO
15980,-0.1574,GO
15981,-0.1421,GO
15982,-0.1224,GO
15983,-0.1060,GO
15984,-0.0922,GO
15985,-0.0796,GO
15986,-0.0829,GO
15987,-0.0916,GO
15988,-0.1039,GO
15989,-0.1206,GO
15990,-0.1339,GO
15991,-0.1467,GO
15992,-0.1603,GO
15993,-0.1718,GO
15994,-0.1825,GO
15995,-0.1925,GO
15996,-0.2020,GO
15997,-0.2112,GO
15998,-0.2199,GO
15999,-0.2260,GO
16000,-0.2888,GO
16001,-0.3377,GO
16002,-0.3776,GO
16003,-0.4106,GO
16004,-0.3830,GO
16005,-0.3643,GO
16006,-0.3505,GO
16007,-0.3430,GO
16008,-0.3377,GO
16009,-0.3351,GO
16010,-0.3364,GO
16011,-0.3402,GO
16012,-0.3474,GO
16013,-0.3564,GO
16014,-0.3666,GO
16015,-0.3771,GO
16016,-0.3873,GO
16017,-0.3983,GO
16018,-0.4101,GO
16019,-0.4209,GO
16020,-0.3937,GO
16021,-0.4160,GO
16022,-0.4329,GO
16023,-0.4431,GO
16024,-0.4818,GO
16025,-0.4616,GO
16026,-0.4370,GO
16027,-0.4101,GO
16028,-0.3820,GO
16029,-0.3512,GO
16030,-0.3182,GO
16031,-0.2849,GO
16032,-0.2527,GO
16033,-0.2225,GO
16034,-0.1956,GO
16035,-0.1733,GO
16036,-0.1559,GO
16037,-0.1349,GO
16038,-0.1226,GO
16039,-0.1085,GO
16040,-0.1021,GO
16041,-0.1085,GO
16042,-0.1139,GO
16043,-0.1277,GO
16044,-0.1382,GO
16045,-0.1498,GO
16046,-0.1620,GO
16047,-0.1738,GO
16048,-0.1856,GO
16049,-0.1974,GO
16050,-0.2086,GO
16051,-0.2202,GO
16052,-0.2304,GO
16053,-0.2378,GO
16054,-0.3039,GO
16055,-0.3704,GO
16056,-0.4283,GO
16057,-0.4790,GO
16058,-0.4623,GO
16059,-0.4357,GO
16060,-0.4099,GO
16061,-0.3873,GO
16062,-0.3697,GO
16063,-0.3574,GO
16064,-0.3520,GO
16065,-0.3507,GO
16066,-0.3530,GO
16067,-0.3589,GO
16068,-0.3671,GO
16069,-0.3781,GO
16070,-0.3907,GO
16071,-0.4032,GO
16072,-0.4160,GO
16073,-0.4285,GO
16074,-0.4390,GO
16075,-0.4137,GO
16076,-0.4367,GO
16077,-0.4536,GO
16078,-0.4639,GO
16079,-0.4997,GO
16080,-0.4762,GO
16081,-0.4480,GO
16082,-0.4183,GO
16083,-0.3899,GO
16084,-0.3617,GO
16085,-0.3336,GO
16086,-0.3046,GO
16087,-0.2742,GO
16088,-0.2435,GO
16089,-0.2127,GO
16090,-0.1841,GO
16091,-0.1605,GO
16092,-0.1431,GO
16093,-0.1229,GO
16094,-0.1103,GO
16095,-0.0988,GO
16096,-0.0901,GO
16097,-0.0906,GO
16098,-0.0975,GO
16099,-0.1088,GO
16100,-0.1213,GO
16101,-0.1377,GO
16102,-0.1487,GO
16103,-0.1597,GO
16104,-0.1715,GO
16105,-0.1825,GO
16106,-0.1938,GO
16107,-0.2051,GO
16108,-0.2153,GO
16109,-0.2248,GO
16110,-0.2309,GO
16111,-0.2726,GO
16112,-0.3308,GO
16113,-0.3779,GO
16114,-0.4221,GO
16115,-0.4227,GO
16116,-0.3986,GO
16117,-0.3779,GO
16118,-0.3581,GO
16119,-0.3436,GO
16120,-0.3354,GO
16121,-0.3331,GO
16122,-0.3356,GO
16123,-0.3407,GO
16124,-0.3489,GO
16125,-0.3592,GO
16126,-0.3704,GO
16127,-0.3817,GO
16128,-0.3932,GO
16129,-0.4045,GO
16130,-0.4142,GO
16131,-0.4227,GO
16132,-0.4406,GO
16133,-0.4575,GO
16134,-0.4718,GO
16135,-0.4790,GO
16136,-0.4659,GO
16137,-0.4447,GO
16138,-0.4173,GO
16139,-0.3889,GO
16140,-0.3622,GO
16141,-0.3356,GO
16142,-0.3100,GO
16143,-0.2834,GO
16144,-0.2560,GO
16145,-0.2255,GO
16146,-0.1953,GO
16147,-0.1708,GO
16148,-0.1434,GO
16149,-0.1265,GO
16150,-0.1167,GO
16151,-0.1073,GO
16152,-0.1083,GO
16153,-0.1170,GO
16154,-0.1265,GO
16155,-0.1423,GO
16156,-0.1595,GO
16157,-0.1708,GO
16158,-0.1830,GO
16159,-0.1928,GO
16160,-0.2033,GO
16161,-0.2138,GO
16162,-0.2243,GO
16163,-0.2345,GO
16164,-0.2429,GO
16165,-0.2483,GO
16166,-0.3092,GO
16167,-0.3612,GO
16168,-0.4060,GO
16169,-0.4472,GO
16170,-0.4257,GO
16171,-0.4063,GO
16172,-0.3899,GO
16173,-0.3743,GO
16174,-0.3620,GO
16175,-0.3543,GO
16176,-0.3500,GO
16177,-0.3494,GO
16178,-0.3525,GO
16179,-0.3579,GO
16180,-0.3663,GO
16181,-0.3768,GO
16182,-0.3884,GO
16183,-0.4004,GO
16184,-0.4132,GO
16185,-0.4242,GO
16186,-0.4723,GO
16187,-0.4946,GO
16188,-0.5115,GO
16189,-0.5248,GO
16190,-0.4923,GO
16191,-0.4754,GO
16192,-0.4536,GO
16193,-0.4260,GO
16194,-0.3960,GO
16195,-0.3648,GO
16196,-0.3336,GO
16197,-0.3039,GO
16198,-0.2757,GO
16199,-0.2499,GO
16200,-0.2230,GO
16201,-0.1974,GO
16202,-0.1725,GO
16203,-0.1490,GO
16204,-0.1300,GO
16205,-0.1170,GO
16206,-0.1114,GO
16207,-0.1183,GO
16208,-0.1300,GO
16209,-0.1436,GO
16210,-0.1587,GO
16211,-0.1684,GO
16212,-0.1782,GO
16213,-0.1882,GO
16214,-0.1974,GO
16215,-0.2063,GO
16216,-0.2148,GO
16217,-0.2235,GO
16218,-0.2327,GO
16219,-0.2427,GO
16220,-0.2509,GO
16221,-0.3054,GO
16222,-0.3558,GO
16223,-0.3986,GO
16224,-0.4344,GO
16225,-0.4155,GO
16226,-0.3935,GO
16227,-0.3745,GO
16228,-0.3617,GO
16229,-0.3546,GO
16230,-0.3520,GO
16231,-0.3520,GO
16232,-0.3548,GO
16233,-0.3597,GO
16234,-0.3676,GO
16235,-0.3768,GO
16236,-0.3863,GO
16237,-0.3965,GO
16238,-0.4073,GO
16239,-0.4188,GO
16240,-0.4293,GO
16241,-0.4739,GO
16242,-0.4977,GO
16243,-0.5161,GO
16244,-0.5261,GO
16245,-0.4931,GO
16246,-0.4721,GO
16247,-0.4477,GO
16248,-0.4252,GO
16249,-0.4027,GO
16250,-0.3786,GO
16251,-0.3523,GO
16252,-0.3236,GO
16253,-0.2936,GO
16254,-0.2634,GO
16255,-0.2355,GO
16256,-0.2094,GO
16257,-0.1882,GO
16258,-0.1659,GO
16259,-0.1477,GO
16260,-0.1339,GO
16261,-0.1213,GO
16262,-0.1190,GO
16263,-0.1260,GO
16264,-0.1367,GO
16265,-0.1518,GO
16266,-0.1679,GO
16267,-0.1787,GO
16268,-0.1897,GO
16269,-0.1999,GO
16270,-0.2099,GO
16271,-0.2189,GO
16272,-0.2276,GO
16273,-0.2363,GO
16274,-0.2450,GO
16275,-0.2527,GO
16276,-0.2570,GO
16277,-0.3052,GO
16278,-0.3497,GO
16279,-0.3917,GO
16280,-0.4298,GO
16281,-0.4150,GO
16282,-0.3973,GO
16283,-0.3789,GO
16284,-0.3663,GO
16285,-0.3592,GO
16286,-0.3569,GO
16287,-0.3576,GO
16288,-0.3592,GO
16289,-0.3638,GO
16290,-0.3702,GO
16291,-0.3781,GO
16292,-0.3868,GO
16293,-0.3955,GO
16294,-0.4042,GO
16295,-0.4145,GO
16296,-0.4257,GO
16297,-0.4342,GO
16298,-0.4931,GO
16299,-0.5366,GO
16300,-0.5727,GO
16301,-0.6029,GO
16302,-0.5732,GO
16303,-0.5496,GO
16304,-0.5253,GO
16305,-0.5018,GO
16306,-0.4790,GO
16307,-0.4544,GO
16308,-0.4270,GO
16309,-0.3965,GO
16310,-0.3640,GO
16311,-0.3315,GO
16312,-0.3000,GO
16313,-0.2711,GO
16314,-0.2445,GO
16315,-0.2189,GO
